id_product;id_supplier;id_manufacturer;id_category_default;id_shop_default;id_tax_rules_group;on_sale;online_only;ean13;upc;ecotax;quantity;minimal_quantity;price;wholesale_price;unity;unit_price_ratio;additional_shipping_cost;reference;supplier_reference;location;width;height;depth;weight;out_of_stock;quantity_discount;customizable;uploadable_files;text_fields;active;redirect_type;id_product_redirected;available_for_order;available_date;condition;show_price;indexed;visibility;cache_is_pack;cache_has_attachments;is_virtual;cache_default_attribute;date_add;date_upd;advanced_stock_management;pack_stock_type;id_shop;id_lang;description;description_short;link_rewrite;meta_description;meta_keywords;meta_title;name;available_now;available_later;id_stock_available;id_product_attribute;id_shop_group;depends_on_stock;id_category;id_theme;deleted;id_image;cover;position;id_product_download;display_filename;filename;date_expiration;nb_days_accessible;nb_downloadable;is_shareable;
"";"0";"0";"29";"1";"1";"0";"0";"";"";"0.000000";"3";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0138";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2551";"";"2015-11-30 11:39:15";"0";"3";"1";"1";"Este famoso banco nombrado Positronics colaboró activamente en el nacimiento y desarroyo de los primeros híbridos de Cannabis en los años setenta. 
Se consiguió, no sin problemas, exportar nuevas variedades a Holanda donde se instalaron para poder trabajar de una forma profesional. Fueron pioneros en desarrollar la técnica del cultivo sin semilla mediante esquejes, que supuso todo una revolución para finales de los años setenta.
Positronics se consolidó en Ámsterdam como la empresa pionera en la crianza selectiva del Cannabis. Desde entonces hasta hoy, el siglo XXI, la crianza no ha dejado de extenderse entre miles de cultivadores.
";"TIPO: Mostly Sativa 70%
FLORACION: 65-70 días
THC: 21%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"positronics";"";"Positronics,Positronics semillas,Positronics semillas de calidad,semillas baratas Positronics";"Positronics Semillas De Marihuana";"Semillas Low Cost";"";"";"210";"0";"1";"0";"2";"2";"0";"175";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0139";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2554";"";"2015-11-30 11:51:41";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Indica-Sativa 50%
FLORACIÓN: 50-60 dias
THC: 21%
CBD: Alto
PRODUCCIÓN INT: 400-450gr/m2";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"211";"0";"1";"0";"2";"2";"0";"176";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0140";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2556";"";"2015-11-30 11:51:47";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Indica 55%
FLORACIÓN: 47-54 Días
THC: 20%
CDB: Medio alto
PRODUCCIÓN INT: 450-500 gr/m2";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"212";"0";"1";"0";"2";"2";"0";"177";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0141";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2574";"";"2015-11-30 11:51:51";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Sativa 70%
FLORACION: 60-70 días
THC: 19%
CBD: Medio
PRODUCCION INT: 400-550 gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"213";"0";"1";"0";"2";"2";"0";"178";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0142";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2572";"";"2015-11-30 11:51:55";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Sativa 70%
FLORACION: 70-75 días
THC: 21%
CBD: Medio
PRODUCCIÓN INT: 450-500 gr/m2";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"214";"0";"1";"0";"2";"2";"0";"179";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0143";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2570";"";"2015-11-30 11:51:58";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Sativa 70%
FLORACION: 60-70
THC: 16%
CBD: Medio
PRODUCCION INT: 500-600 gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"215";"0";"1";"0";"2";"2";"0";"180";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0144";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2568";"";"2015-11-30 11:52:01";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Indica 60%
FLORACIÓN: 65–70 Dias
THC: 20%
CBD: Medio 
PRODUCCIÓN INT: 350-400 gr/m2";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"216";"0";"1";"0";"2";"2";"0";"181";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0145";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2566";"";"2015-11-30 11:52:14";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Indica 70%
FLORACION: 55-60
THC: 18%
CBD: Medio
PRODUCCION INT: 350-450gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"217";"0";"1";"0";"2";"2";"0";"182";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0146";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2564";"";"2015-11-30 11:52:18";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"218";"0";"1";"0";"2";"2";"0";"183";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0147";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2562";"";"2015-11-30 11:52:23";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Sativa 70%
FLORACION: 60-70 días
THC: 20%
CBD: Medio
PRODUCCION INT: 400-500 gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"219";"0";"1";"0";"2";"2";"0";"184";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0148";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2560";"";"2015-11-30 11:52:27";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Indica 100% 
FLORACIÓN: 60-70 Días
CBD: Medio
THC: 18%
PRODUCCIÓN INT: 350-450 gr/m2";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"220";"0";"1";"0";"2";"2";"0";"185";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"6";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0149";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2558";"";"2015-11-30 11:52:30";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Indica 70%
FLORACION: 55-60 días
THC: 17%
CBD: Medio
PRODUCCION INT: 400-450 gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"221";"0";"1";"0";"2";"2";"0";"186";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"10";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0150";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2585";"";"2015-11-30 11:52:39";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Sativa 65%
FLORACION: 55-60 días
THC: 19%
CBD: Medio
PRODUCCION INT: 400-450 gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"222";"0";"1";"0";"2";"2";"0";"187";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"1";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0151";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2586";"";"2015-11-30 11:52:45";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Indica 100%
FLORACION: 55-65 días
THC: 18%
CBD: Alto
PRODUCCION INT: 500-550 gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"223";"0";"1";"0";"2";"2";"0";"188";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"26";"1";"1";"0";"0";"";"";"0.000000";"3";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0152";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2582";"";"2015-11-30 12:09:31";"0";"3";"1";"1";"Todas las semillas de marihuana de Advanced Seeds han sido producidas y desarolladas mediante métodos orgánicos de cultivo. 
Advanced Seeds únicamente utiliza insecticidas y fertilizantes naturales en su producción.
 Advanced Seeds emplea un sistema totalmente seguro para obtener semillas feminizadas sin ningún tipo de ingeniería genética de máxima calidad, toda la producción de semillas de marihuana feminizadas se realiza bajo unos estrictos controles en cámaras aisladas que garantizan la identidad y pureza de cada cepa.";"TIPO: Mostly Sativa 60%
FLORACION: 60-65 días
THC: 22%
CBD: Medio
PRODUCCION INT: 400-500 gr/m²";"advanced-seeds-";"";"Advanced Seeds,semillas Advanced Seeds,semillas baratas Advanced Seeds,semillas de calidad Advanced Seeds";"Advanced Seeds Semillas De Marihuana";"Semillas Low Cost";"";"";"224";"0";"1";"0";"2";"2";"0";"189";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0153";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2581";"";"2015-11-30 12:03:12";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly Sativa 65%
FLORACIÓN: 70-75 dias
THC: 24%
CBD: Alto
PRODUCCIÓN INT: 400-450gr/m2";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"225";"0";"1";"0";"2";"2";"0";"190";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0154";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2580";"";"2015-11-30 12:03:23";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly  Indica 75%
FLORACION: 60-65
THC: 22%
CBD: Medio
PRODUCCION INT: 400-550 gr/m²";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"226";"0";"1";"0";"2";"2";"0";"191";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0155";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2579";"";"2015-11-30 12:03:26";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly Indica 60%
FLORACION: 50-60 días
THC: 21%
CBD: Medio
PRODUCCION INT: 500-600 gr/m²";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"227";"0";"1";"0";"2";"2";"0";"192";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0156";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2578";"";"2015-11-30 12:03:29";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly Indica 65%
FLORACION: 63-67
THC: 24%
CBD: Alto
PRODUCCION INT: 500-550 gr/m²";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"228";"0";"1";"0";"2";"2";"0";"193";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0157";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2577";"";"2015-11-30 12:03:40";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly  Indica 70%
FLORACION: 50-55
THC: 22%
CBD: Medio
PRODUCCION INT: 400-550 gr/m²";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"229";"0";"1";"0";"2";"2";"0";"194";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0158";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2576";"";"2015-11-30 12:03:46";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly Indica 65%
FLORACION: 60-65
THC: 19%
CBD: Alto
PRODUCCION INT: 500-550 gr/m²";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"230";"0";"1";"0";"2";"2";"0";"195";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0159";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2595";"";"2015-11-30 12:03:50";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly  Sativa 100%
FLORACION: 70-75
THC: 23%
CBD: Medio
PRODUCCION INT: 550-600 gr/m²";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"231";"0";"1";"0";"2";"2";"0";"196";"1";"1";"";"";"";"";"";"";"";
"";"0";"0";"28";"1";"1";"0";"0";"";"";"0.000000";"5";"1";"0.000000";"0.000000";"";"0.000000";"0.00";"gs-0161";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"1";"0";"0";"0";"0";"";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"2596";"";"2015-11-30 11:59:55";"0";"3";"1";"1";"Este banco de semillas de cannabis es conocido como Barney's Farm ha estado seleccionando genéticas de todo el mundo desde los años 80, y esto le ha permitido a Barney's Farm crear cruces al alcance de muy pocos bancos y así poder ofrecer a sus clientes nuevos y suculentos cruces.";"TIPO: Mostly Indica-Sativa 50%
FLORACION: 60-65 días
THC: 23%
CBD: Medio
PRODUCCION INT: 500-550gr/m²";"barney-s-farm";"";"Barney's Farm,semillas Barney's Farm,semillas de calidad Barney's Farm,semillas baratas Barney's Farm";"Barney's Farm Semillas De Marihuana";"Semillas Low Cost";"";"";"233";"0";"1";"0";"2";"2";"0";"198";"1";"1";"";"";"";"";"";"";"";
